transaction_id,fecha,cuenta,monto,moneda,tipo,descripcion,estado
TXN004446,2026-04-07,4298592767050658,21100.74,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004447,2026-06-04,4752116024559330,3943.24,MXN,devolucion,Devolucion refacciones,pendiente
TXN004448,2026-05-04,4674361362898095,1652.16,MXN,devolucion,Devolucion refacciones,pendiente
TXN004449,2026-04-24,4917119200438177,977.49,MXN,devolucion,Devolucion gasolina,pendiente
TXN004450,2026-03-26,4568351926353545,9871.14,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004451,2026-02-18,4706837786363046,894.19,MXN,devolucion,Devolucion internet,pendiente
TXN004452,2026-04-29,4242514397482447,778.42,MXN,devolucion,Devolucion computadora,pendiente
TXN004453,2026-01-31,4443402257676878,618.01,MXN,devolucion,Devolucion gasolina,pendiente
TXN004454,2026-06-10,4627116621196154,4286.5,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004455,2026-03-15,4285127682044515,3576.35,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004456,2026-05-04,4943504738488694,3270.09,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004457,2026-04-21,4713161966528511,3120.62,MXN,devolucion,Devolucion ropa,pendiente
TXN004458,2026-06-11,4050851535664631,297.12,MXN,devolucion,Devolucion gasolina,pendiente
TXN004459,2026-02-22,4059676392257439,653.61,MXN,devolucion,Devolucion internet,pendiente
TXN004460,2026-05-07,4141176755587129,3531.23,MXN,devolucion,Devolucion restaurante,pendiente
TXN004461,2026-01-07,4117360666154590,11010.15,MXN,devolucion,Devolucion computadora,pendiente
TXN004462,2026-01-24,4111014531134424,1748.23,MXN,devolucion,Devolucion farmacia,pendiente
TXN004463,2026-05-20,4589809007151486,987.22,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004464,2026-05-21,4449595436045569,763.4,MXN,devolucion,Devolucion ropa,pendiente
TXN004465,2026-05-26,4235908027747608,1165.41,MXN,devolucion,Devolucion internet,pendiente
TXN004466,2026-02-04,4141176755587129,2158.83,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004467,2026-02-04,4277058436138188,3348.65,MXN,devolucion,Devolucion farmacia,pendiente
TXN004468,2026-03-13,4631076937570139,1153.59,MXN,devolucion,Devolucion celular,pendiente
TXN004469,2026-04-06,4812673153591580,12426.93,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004470,2026-03-01,4152384669665996,954.39,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004471,2026-05-14,4060382025071139,537.45,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004472,2026-02-09,4110686352463120,145.5,MXN,devolucion,Devolucion gasolina,pendiente
TXN004473,2026-05-19,4167815442239640,699.38,MXN,devolucion,Devolucion supermercado,pendiente
TXN004474,2026-02-23,4662673483989131,398.57,MXN,devolucion,Devolucion ropa,pendiente
TXN004475,2026-04-13,4649623090120054,772.42,MXN,devolucion,Devolucion gasolina,pendiente
TXN004476,2026-03-29,4411909231431443,11591.77,MXN,devolucion,Devolucion restaurante,pendiente
TXN004477,2026-03-30,4060932829136420,2450.6,MXN,devolucion,Devolucion muebles,pendiente
TXN004478,2026-05-17,4007304517931223,203.22,MXN,devolucion,Devolucion herramientas,pendiente
TXN004479,2026-06-01,4309268896541612,951.51,MXN,devolucion,Devolucion telefonia,pendiente
TXN004480,2026-04-26,4648031075560566,589.42,MXN,devolucion,Devolucion hotel,pendiente
TXN004481,2026-01-19,4104216579248947,9588.79,MXN,devolucion,Devolucion gasolina,pendiente
TXN004482,2026-01-19,4165433702490135,700.27,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004483,2026-02-02,4844980477367319,3489.94,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004484,2026-02-07,4502029730312721,466.71,MXN,devolucion,Devolucion muebles,pendiente
TXN004485,2026-06-12,4036579165147596,2166.56,MXN,devolucion,Devolucion muebles,pendiente
TXN004486,2026-02-10,4712523360402526,4301.22,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004487,2026-01-20,4540702654946327,2466.03,MXN,devolucion,Devolucion hotel,pendiente
TXN004488,2026-05-24,4495182399989702,3361.93,MXN,devolucion,Devolucion ropa,pendiente
TXN004489,2026-03-09,4794506785011061,-463.67,MXN,devolucion,Devolucion hotel,pendiente
TXN004490,2026-05-05,4874327836812448,370.42,MXN,devolucion,Devolucion computadora,pendiente
TXN004491,2026-05-29,4303984862622803,797.24,MXN,devolucion,Devolucion telefonia,pendiente
TXN004492,2026-01-03,4995291212403350,594.54,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004493,2026-05-27,4362643521201138,1057.22,MXN,devolucion,Devolucion vuelo,pendiente
TXN004494,2026-01-15,4640640929919968,11843.81,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004495,2026-05-16,4111014531134424,4397.7,MXN,devolucion,Devolucion telefonia,pendiente
TXN004496,2026-01-17,4449235703806716,751.2,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004497,2026-03-06,4950870853040918,25.45,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004498,2026-04-08,4521368075539994,140.95,MXN,devolucion,Devolucion ropa,pendiente
TXN004499,2026-03-19,4687510442524062,239.35,MXN,devolucion,Devolucion muebles,pendiente
TXN004500,2026-03-27,4707077155055463,796.48,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004501,2026-02-17,4575461679425064,4115.16,MXN,devolucion,Devolucion hotel,pendiente
TXN004502,2026-02-08,4749715142912101,11917.48,MXN,devolucion,Devolucion farmacia,pendiente
TXN004503,2026-04-24,4043343704208828,917.09,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004504,2026-05-17,4809852242665638,1382.64,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004505,2026-05-10,4668105703025903,773.12,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004506,2026-02-03,4100614711627572,271.59,MXN,devolucion,Devolucion vuelo,pendiente
TXN004507,2026-05-22,4508704315588076,1718.92,MXN,devolucion,Devolucion curso,pendiente
TXN004508,2026-05-28,4475641622314589,3314.85,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004509,2026-05-19,4717495307091675,4859.72,MXN,devolucion,Devolucion refacciones,pendiente
TXN004510,2026-04-29,4381141096596493,307.87,MXN,devolucion,Devolucion supermercado,pendiente
TXN004511,2026-01-23,4268978843166759,3979.51,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004512,2026-02-12,4408257680031998,758.27,MXN,devolucion,Devolucion computadora,pendiente
TXN004513,2026-06-12,4887328198737383,15258.39,MXN,devolucion,Devolucion curso,pendiente
TXN004514,2026-02-12,4812673153591580,23472.45,MXN,devolucion,Devolucion telefonia,pendiente
TXN004515,2026-06-11,4074045697125140,18227.46,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004516,2026-01-09,4516622802554182,1276.02,MXN,devolucion,Devolucion farmacia,pendiente
TXN004517,2026-05-15,4865285600354084,489.22,MXN,devolucion,Devolucion celular,pendiente
TXN004518,2026-03-13,4341955590801496,1103.08,MXN,devolucion,Devolucion farmacia,pendiente
TXN004519,2026-01-31,4012211596958536,595.09,MXN,devolucion,Devolucion internet,pendiente
TXN004520,2026-06-11,4486919002798506,841.22,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004521,2026-04-01,4206796869034062,12358.07,MXN,devolucion,Devolucion refacciones,pendiente
TXN004522,2026-01-24,4985036815845407,4415.86,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004523,2026-01-04,4553012802140327,1328.47,MXN,devolucion,Devolucion curso,pendiente
TXN004524,2026-05-28,4266459950093855,130.65,MXN,devolucion,Devolucion farmacia,pendiente
TXN004525,2026-01-22,4268174474598764,13968.43,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004526,2026-01-27,4444089568361182,880.66,MXN,devolucion,Devolucion farmacia,pendiente
TXN004527,2026-06-01,4337204277637466,4977.04,MXN,devolucion,Devolucion curso,pendiente
TXN004528,2026-02-07,4109896990819970,4491.26,MXN,devolucion,Devolucion ropa,pendiente
TXN004529,2026-02-22,4021527499094050,815.32,MXN,devolucion,Devolucion supermercado,pendiente
TXN004530,2026-04-16,4744128260468660,59.04,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004531,2026-04-17,4497548696581609,25.78,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004532,2026-02-04,4642128489107794,905.92,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004533,2026-01-13,4853671671537469,4972.07,MXN,devolucion,Devolucion herramientas,pendiente
TXN004534,2026-01-07,4253682061579979,324.88,MXN,devolucion,Devolucion computadora,pendiente
TXN004535,2026-03-30,4406059514913821,4300.94,MXN,devolucion,Devolucion ropa,pendiente
TXN004536,2026-04-18,4435067525618488,1476.53,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004537,2026-06-08,4717580803564514,13364.64,MXN,devolucion,Devolucion supermercado,pendiente
TXN004538,2026-01-16,4019367245345619,736.66,MXN,devolucion,Devolucion celular,pendiente
TXN004539,2026-05-03,4070037720956375,523.24,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004540,2026-01-01,4828127315186063,8794.47,MXN,devolucion,Devolucion celular,pendiente
TXN004541,2026-02-04,4314079894665257,19482.22,MXN,devolucion,Devolucion farmacia,pendiente
TXN004542,2026-02-25,4012700259598102,117.48,MXN,devolucion,Devolucion supermercado,pendiente
TXN004543,2026-02-28,4742912009058674,4551.09,MXN,devolucion,Devolucion internet,pendiente
TXN004544,2026-05-17,4790303908442714,1217.83,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004545,2026-04-18,4921088554769152,2970.96,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004546,2026-01-06,4007564341794494,2598.05,MXN,devolucion,Devolucion gasolina,pendiente
TXN004547,2026-04-17,4790303908442714,416.02,MXN,devolucion,Devolucion gasolina,pendiente
TXN004548,2026-01-26,4608901087304195,711.54,MXN,devolucion,Devolucion telefonia,pendiente
TXN004549,2026-06-05,4293804691098732,16178.98,MXN,devolucion,Devolucion vuelo,pendiente
TXN004550,2026-04-03,4182154585051752,979.75,MXN,devolucion,Devolucion hotel,pendiente
TXN004551,2026-03-09,4000114045996930,2765.94,MXN,devolucion,Devolucion herramientas,pendiente
TXN004552,2026-02-03,4102567329673914,897.03,MXN,devolucion,Devolucion curso,pendiente
TXN004553,2026-02-15,4411909231431443,405.74,MXN,devolucion,Devolucion refacciones,pendiente
TXN004554,2026-03-30,4745591283360496,1442.92,MXN,devolucion,Devolucion vuelo,pendiente
TXN004555,2026-05-07,4195967997417378,4874.7,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004556,2026-02-07,4992390026963233,2976.62,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004557,2026-01-12,4355170475388127,185.38,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004558,2026-05-05,4444089568361182,225.93,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004559,2026-03-02,4336129315529989,2838.79,MXN,devolucion,Devolucion internet,pendiente
TXN004560,2026-02-24,4425407155685374,5260.45,MXN,devolucion,Devolucion internet,pendiente
TXN004561,2026-05-06,4460888564259232,2437.64,MXN,devolucion,Devolucion herramientas,pendiente
TXN004562,2026-03-21,4131831457134904,375.45,MXN,devolucion,Devolucion internet,pendiente
TXN004563,2026-03-04,4848518335893429,1435.28,MXN,devolucion,Devolucion computadora,pendiente
TXN004564,2026-01-07,4209524115757301,23573.51,MXN,devolucion,Devolucion restaurante,pendiente
TXN004565,2026-04-04,4716504534082699,3263.13,MXN,devolucion,Devolucion hotel,pendiente
TXN004566,2026-04-04,4710926814493999,2402.34,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004567,2026-01-30,4684161591826142,2444.03,MXN,devolucion,Devolucion vuelo,pendiente
TXN004568,2026-05-24,4124415722473847,3752.35,MXN,devolucion,Devolucion internet,pendiente
TXN004569,2026-01-23,4307399937157100,7008.11,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004570,2026-05-12,4318109282329010,2830.39,MXN,devolucion,Devolucion farmacia,pendiente
TXN004571,2026-05-08,4151198767389964,15472.74,MXN,devolucion,Devolucion computadora,pendiente
TXN004572,2026-02-08,4710926814493999,4840.93,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004573,2026-05-23,4542533629519667,4306.14,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004574,2026-05-14,4110500154887750,2842.57,MXN,devolucion,Devolucion ropa,pendiente
TXN004575,2026-06-11,4337204277637466,1749.08,MXN,devolucion,Devolucion curso,pendiente
TXN004576,2026-04-03,4815591622225320,17742.32,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004577,2026-04-10,4827313981133767,12885.63,MXN,devolucion,Devolucion supermercado,pendiente
TXN004578,2026-01-02,4841596224019049,350.46,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004579,2026-01-23,4408257680031998,9843.89,MXN,devolucion,Devolucion supermercado,pendiente
TXN004580,2026-03-29,4262298368651173,946.29,MXN,devolucion,Devolucion muebles,pendiente
TXN004581,2026-04-23,4752012872105046,4939.28,MXN,devolucion,Devolucion curso,pendiente
TXN004582,2026-01-09,4742912009058674,186.85,MXN,devolucion,Devolucion computadora,pendiente
TXN004583,2026-05-24,4885357874267422,746.51,MXN,devolucion,Devolucion ropa,pendiente
TXN004584,2026-01-18,4544203314048766,1987.95,MXN,devolucion,Devolucion supermercado,pendiente
TXN004585,2026-01-04,4336129315529989,171.19,MXN,devolucion,Devolucion vuelo,pendiente
TXN004586,2026-01-20,4369428450653467,1959.33,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004587,2026-04-01,4079690561266548,15856.62,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004588,2026-03-02,4126121198397557,640.55,MXN,devolucion,Devolucion supermercado,pendiente
TXN004589,2026-01-26,4295947736465423,490.83,MXN,devolucion,Devolucion supermercado,pendiente
TXN004590,2026-05-01,4660630093419186,66.47,MXN,devolucion,Devolucion restaurante,pendiente
TXN004591,2026-02-03,4439077048370335,1391.4,MXN,devolucion,Devolucion vuelo,pendiente
TXN004592,2026-03-21,4165433702490135,1149.73,MXN,devolucion,Devolucion ropa,pendiente
TXN004593,2026-03-18,4117036887402919,449.78,MXN,devolucion,Devolucion hotel,pendiente
TXN004594,2026-06-10,4080155916669464,13945.51,MXN,devolucion,Devolucion refacciones,pendiente
TXN004595,2026-04-25,4513860082753592,2615.08,MXN,devolucion,Devolucion hotel,pendiente
TXN004596,2026-01-31,4511767793633575,4960.14,MXN,devolucion,Devolucion farmacia,pendiente
TXN004597,2026-01-09,4516622802554182,558.99,MXN,devolucion,Devolucion muebles,pendiente
TXN004598,2026-04-10,4093786672678829,253.72,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004599,2026-02-04,4190505699787269,748.29,MXN,devolucion,Devolucion internet,pendiente
TXN004600,2026-05-08,4277058436138188,28.21,MXN,devolucion,Devolucion computadora,pendiente
TXN004601,2026-02-13,4422654127992110,6049.59,MXN,devolucion,Devolucion muebles,pendiente
TXN004602,2026-02-12,4079690561266548,3060.07,MXN,devolucion,Devolucion internet,pendiente
TXN004603,2026-05-17,4290341305759023,590.12,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004604,2026-02-05,4450450768708118,361.26,MXN,devolucion,Devolucion curso,pendiente
TXN004605,2026-03-07,4956881596302318,651.83,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004606,2026-06-12,4342395285707469,848.86,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004607,2026-04-06,4393720722785935,4525.8,MXN,devolucion,Devolucion restaurante,pendiente
TXN004608,2026-05-30,4104216579248947,7023.34,MXN,devolucion,Devolucion ropa,pendiente
TXN004609,2026-05-25,4929476687219373,4941.72,MXN,devolucion,Devolucion refacciones,pendiente
TXN004610,2026-02-02,4706837786363046,308.02,MXN,devolucion,Devolucion telefonia,pendiente
TXN004611,2026-02-17,4919066436306427,825.94,MXN,devolucion,Devolucion internet,pendiente
TXN004612,2026-02-07,4081867500959648,685.48,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004613,2026-02-24,4969025373169624,947.93,MXN,devolucion,Devolucion herramientas,pendiente
TXN004614,2026-04-23,4478282607242289,291.9,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004615,2026-05-13,4902911067476331,510.95,MXN,devolucion,Devolucion hotel,pendiente
TXN004616,2026-02-13,4927901313456913,322.03,MXN,devolucion,Devolucion computadora,pendiente
TXN004617,2026-02-02,4500100703764908,444.28,MXN,devolucion,Devolucion gasolina,pendiente
TXN004618,2026-03-09,4472711664102909,733.74,MXN,devolucion,Devolucion telefonia,pendiente
TXN004619,2026-05-21,4392387789640054,584.9,MXN,devolucion,Devolucion computadora,pendiente
TXN004620,2026-04-11,4111111626831855,749.41,MXN,devolucion,Devolucion farmacia,pendiente
TXN004621,2026-04-08,4335902498720099,22178.46,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004622,2026-01-17,4100242745257199,9192.56,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004623,2026-03-30,4658943920412651,1240.53,MXN,devolucion,Devolucion vuelo,pendiente
TXN004624,2026-04-28,4184913520170471,23.73,MXN,devolucion,Devolucion telefonia,pendiente
TXN004625,2026-04-29,4603537558551730,557.32,MXN,devolucion,Devolucion internet,pendiente
TXN004626,2026-02-22,4461702494382317,438.12,MXN,devolucion,Devolucion farmacia,pendiente
TXN004627,2026-03-04,4493694610306652,129.67,MXN,devolucion,Devolucion refacciones,pendiente
TXN004628,2026-04-09,4407312397026282,267.65,MXN,devolucion,Devolucion restaurante,pendiente
TXN004629,2026-04-30,4018099220946555,10975.35,MXN,devolucion,Devolucion celular,pendiente
TXN004630,2026-01-07,4616738402535720,4143.07,MXN,devolucion,Devolucion farmacia,pendiente
TXN004631,2026-04-08,4370524764214876,606.9,MXN,devolucion,Devolucion restaurante,pendiente
TXN004632,2026-04-02,4430972335832847,1652.54,MXN,devolucion,Devolucion ropa,pendiente
TXN004633,2026-04-25,4885352213525312,20736.7,MXN,devolucion,Devolucion restaurante,pendiente
TXN004634,2026-05-19,4774390224605563,120.9,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004635,2026-03-19,4263902744791992,626.35,MXN,devolucion,Devolucion refacciones,pendiente
TXN004636,2026-02-02,4020102667769854,427.59,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004637,2026-04-02,4742912009058674,4378.28,MXN,devolucion,Devolucion vuelo,pendiente
TXN004638,2026-02-16,4125960910063959,686.85,MXN,devolucion,Devolucion internet,pendiente
TXN004639,2026-03-18,4844980477367319,3027.25,MXN,devolucion,Devolucion vuelo,pendiente
TXN004640,2026-01-22,4770837218990818,340.0,MXN,devolucion,Devolucion farmacia,pendiente
TXN004641,2026-02-01,4105907730234241,902.18,MXN,devolucion,Devolucion gasolina,pendiente
TXN004642,2026-01-08,4117360666154590,11708.87,MXN,devolucion,Devolucion vuelo,pendiente
TXN004643,2026-01-23,4659295496557781,4337.21,MXN,devolucion,Devolucion computadora,pendiente
TXN004644,2026-01-10,4131831457134904,1739.31,MXN,devolucion,Devolucion internet,pendiente
TXN004645,2026-06-09,4969400443323423,22749.63,MXN,devolucion,Devolucion curso,pendiente
TXN004646,2026-04-19,4794506785011061,846.38,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004647,2026-04-29,4904428457217819,2324.77,MXN,devolucion,Devolucion gasolina,pendiente
TXN004648,2026-04-27,4658943920412651,793.84,MXN,devolucion,Devolucion telefonia,pendiente
TXN004649,2026-02-11,4488407356271952,22016.02,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004650,2026-02-26,4670579825540734,3322.39,MXN,devolucion,Devolucion celular,pendiente
TXN004651,2026-04-14,4624866945230476,2906.34,MXN,devolucion,Devolucion telefonia,pendiente
TXN004652,2026-05-05,4302852279454496,8992.24,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004653,2026-06-10,4236474105587343,1418.74,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004654,2026-05-20,4608901087304195,3865.63,MXN,devolucion,Devolucion internet,pendiente
TXN004655,2026-02-07,4234500418337675,285.89,MXN,devolucion,Devolucion curso,pendiente
TXN004656,2026-03-27,4837393359901862,794.7,MXN,devolucion,Devolucion vuelo,pendiente
TXN004657,2026-04-02,4012514446443561,888.78,MXN,devolucion,Devolucion gasolina,pendiente
TXN004658,2026-01-09,4375240164355136,125.27,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004659,2026-05-13,4686566004944026,3070.99,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004660,2026-04-12,4956881596302318,95.12,MXN,devolucion,Devolucion computadora,pendiente
TXN004661,2026-02-11,4890532601578111,17974.17,MXN,devolucion,Devolucion herramientas,pendiente
TXN004662,2026-01-26,4499229701775126,2571.33,MXN,devolucion,Devolucion telefonia,pendiente
TXN004663,2026-04-18,4071647159762306,288.62,MXN,devolucion,Devolucion internet,pendiente
TXN004664,2026-03-22,4127144332119953,24184.26,MXN,devolucion,Devolucion muebles,pendiente
TXN004665,2026-03-14,4683277485378678,100.17,MXN,devolucion,Devolucion internet,pendiente
TXN004666,2026-03-11,4394855186215530,441.11,MXN,devolucion,Devolucion restaurante,pendiente
TXN004667,2026-04-17,4342395285707469,161.29,MXN,devolucion,Devolucion gasolina,pendiente
TXN004668,2026-02-14,4037329955501117,189.83,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004669,2026-03-22,4793820850718124,1230.51,MXN,devolucion,Devolucion telefonia,pendiente
TXN004670,2026-02-11,4508704315588076,341.38,MXN,devolucion,Devolucion internet,pendiente
TXN004671,2026-03-11,4649785182444955,9867.35,MXN,devolucion,Devolucion muebles,pendiente
TXN004672,2026-05-23,4484370118316341,866.9,MXN,devolucion,Devolucion vuelo,pendiente
TXN004673,2026-02-22,4737138272778455,14045.23,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004674,2026-03-26,4782191162071644,14025.03,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004675,2026-03-20,4649623090120054,841.1,MXN,devolucion,Devolucion ropa,pendiente
TXN004676,2026-01-10,4510403343708628,698.84,MXN,devolucion,Devolucion curso,pendiente
TXN004677,2026-01-07,4790588554248557,222.77,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004678,2026-03-07,4268174474598764,20785.18,MXN,devolucion,Devolucion telefonia,pendiente
TXN004679,2026-05-22,4194183016587234,680.89,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004680,2026-05-14,4529206791795312,956.98,MXN,devolucion,Devolucion farmacia,pendiente
TXN004681,2026-04-13,4709997245462984,767.7,MXN,devolucion,Devolucion hotel,pendiente
TXN004682,2026-03-15,4834105418412020,1829.34,MXN,devolucion,Devolucion restaurante,pendiente
TXN004683,2026-05-02,4103066529535110,2439.28,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004684,2026-06-10,4021527499094050,3021.34,MXN,devolucion,Devolucion restaurante,pendiente
TXN004685,2026-01-01,4955465759363074,972.09,MXN,devolucion,Devolucion vuelo,pendiente
TXN004686,2026-04-09,4112968876125337,6082.36,MXN,devolucion,Devolucion celular,pendiente
TXN004687,2026-02-19,4238649219508580,22705.7,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004688,2026-04-19,4071888943512621,525.24,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004689,2026-04-13,4343757683781808,428.22,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004690,2026-02-23,4408257680031998,466.09,MXN,devolucion,Devolucion herramientas,pendiente
TXN004691,2026-03-30,4165433702490135,10274.38,MXN,devolucion,Devolucion curso,pendiente
TXN004692,2026-05-08,4103639142687351,523.74,MXN,devolucion,Devolucion supermercado,pendiente
TXN004693,2026-03-23,4953757626435496,4385.32,,devolucion,Devolucion entretenimiento,pendiente
TXN004694,2026-04-02,4813915521353934,4930.53,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004695,2026-01-23,4992390026963233,182.57,MXN,devolucion,Devolucion curso,pendiente
TXN004696,2026-04-17,4810230121317036,542.05,MXN,devolucion,Devolucion curso,pendiente
TXN004697,2026-04-24,4144489537892744,917.1,MXN,devolucion,Devolucion gasolina,pendiente
TXN004698,2026-03-28,4852176963465713,5928.66,MXN,devolucion,Devolucion refacciones,pendiente
TXN004699,2026-02-08,4599549790494113,3021.89,MXN,devolucion,Devolucion vuelo,pendiente
TXN004700,2026-05-30,4180610739772483,785.64,MXN,devolucion,Devolucion internet,pendiente
TXN004701,2026-05-17,4041890698453158,2841.06,MXN,devolucion,Devolucion ropa,pendiente
TXN004702,2026-04-25,4157645259069062,831.97,MXN,devolucion,Devolucion internet,pendiente
TXN004703,2026-04-24,4534436892001756,574.39,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004704,2026-03-02,4889788380659424,3106.0,MXN,devolucion,Devolucion supermercado,pendiente
TXN004705,2026-02-24,4029227797357131,965.8,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004706,2026-04-05,4036669203554184,2453.86,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004707,2026-03-14,4661140328650169,847.26,MXN,devolucion,Devolucion computadora,pendiente
TXN004708,2026-01-12,4496522561090035,5666.76,MXN,devolucion,Devolucion herramientas,pendiente
TXN004709,2026-04-17,4211804914621264,488.02,MXN,devolucion,Devolucion gimnasio,pendiente
TXN004710,2026-02-06,4180033020508049,186.89,MXN,devolucion,Devolucion vuelo,pendiente
TXN004711,2026-05-30,4130172529188002,803.19,MXN,devolucion,Devolucion internet,pendiente
TXN004712,2026-03-06,4498086472481725,3863.29,MXN,devolucion,Devolucion equipo medico,pendiente
TXN004713,2026-02-16,4405345195710748,12451.27,MXN,devolucion,Devolucion farmacia,pendiente
TXN004714,2026-02-11,4999054413464144,3521.96,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004715,2026-06-02,4632016095494840,17296.03,MXN,devolucion,Devolucion vuelo,pendiente
TXN004716,2026-01-29,4955219783943908,3924.52,MXN,devolucion,Devolucion ropa,pendiente
TXN004717,2026-05-07,4080246444176332,915.13,MXN,devolucion,Devolucion telefonia,pendiente
TXN004718,2026-04-07,4431895238062939,147.7,MXN,devolucion,Devolucion supermercado,pendiente
TXN004719,2026-04-20,4706837786363046,4502.3,MXN,devolucion,Devolucion gasolina,pendiente
TXN004720,2026-01-29,4362643521201138,4850.25,MXN,devolucion,Devolucion suscripcion,pendiente
TXN004721,2026-05-26,4540702654946327,1883.57,MXN,devolucion,Devolucion curso,pendiente
TXN004722,2026-03-23,4466212825127828,4927.86,MXN,devolucion,Devolucion supermercado,pendiente
TXN004723,2026-02-27,4234973747104489,1206.64,MXN,devolucion,Devolucion farmacia,pendiente
TXN004724,2026-05-22,4951057874777863,3073.73,MXN,devolucion,Devolucion farmacia,pendiente
TXN004725,2026-02-23,4070927011410345,4822.06,MXN,devolucion,Devolucion gasolina,pendiente
TXN004726,2026-03-29,4658166620718039,12330.96,MXN,devolucion,Devolucion muebles,pendiente
TXN004727,2026-04-30,4289817013775407,791.31,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004728,2026-04-16,4901755243474533,1137.24,MXN,devolucion,Devolucion supermercado,pendiente
TXN004729,2026-02-14,4865285600354084,4233.98,MXN,devolucion,Devolucion internet,pendiente
TXN004730,2026-04-30,4112968876125337,104.51,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN004731,2026-04-10,4714539663642805,3802.66,MXN,devolucion,Devolucion hotel,pendiente
TXN004732,2026-03-10,4911452840787387,598.83,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN004733,2026-01-22,4963851374465820,3147.2,MXN,devolucion,Devolucion hotel,pendiente
